,p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene
Gm47163.17,0.482459281,-0.032615201,0,0.011,1,17,Gm47163
Poc1a.17,0.482459281,-0.033005224,0,0.011,1,17,Poc1a
Zkscan5.17,0.482459281,-0.034845853,0,0.011,1,17,Zkscan5
Gm47483.17,0.482459281,-0.042038184,0,0.011,1,17,Gm47483
Ric1.17,0.482572509,0.002726086,0.091,0.064,1,17,Ric1
Rbm26.17,0.482592435,0.188530447,0.227,0.195,1,17,Rbm26
Pak2.17,0.482638854,0.165840388,0.318,0.291,1,17,Pak2
Ror2.17,0.482716929,-0.104336505,0.023,0.044,1,17,Ror2
Rnf114.17,0.482948848,-0.005829839,0.114,0.083,1,17,Rnf114
Bag2.17,0.483154781,0.136918864,0.045,0.029,1,17,Bag2
Shkbp1.17,0.483428924,0.041308338,0.045,0.028,1,17,Shkbp1
Abcb1a.17,0.483562945,-0.047222958,0,0.011,1,17,Abcb1a
Rnf227.17,0.483562945,-0.039031104,0,0.011,1,17,Rnf227
Ccdc74a.17,0.483562945,-0.039197724,0,0.011,1,17,Ccdc74a
Gm35048.17,0.483562945,-0.038508062,0,0.011,1,17,Gm35048
Rccd1.17,0.483562945,-0.034228308,0,0.011,1,17,Rccd1
Abcf3.17,0.483596841,0.137413717,0.068,0.047,1,17,Abcf3
Alg10b.17,0.483716503,0.336401451,0.091,0.067,1,17,Alg10b
Actr3.17,0.4839262,-0.107661735,0.25,0.29,1,17,Actr3
Klhdc4.17,0.484026429,-0.031326325,0.068,0.045,1,17,Klhdc4
Ssx2ip.17,0.48403138,0.110086114,0.068,0.047,1,17,Ssx2ip
Cars.17,0.484496363,-0.057600541,0.045,0.073,1,17,Cars
2610507I01Rik.17,0.484579445,0.076156966,0.023,0.012,1,17,2610507I01Rik
A430018G15Rik.17,0.484670655,-0.04615176,0,0.011,1,17,A430018G15Rik
S100a7a.17,0.484670655,-0.048826887,0,0.011,1,17,S100a7a
Hopx.17,0.484670655,-0.063676802,0,0.011,1,17,Hopx
Gm15533.17,0.484670655,-0.035634541,0,0.011,1,17,Gm15533
Gm11769.17,0.484670655,-0.031266279,0,0.011,1,17,Gm11769
Zfp595.17,0.484670655,-0.038290312,0,0.011,1,17,Zfp595
Ppp1r3b.17,0.484670655,-0.033896953,0,0.011,1,17,Ppp1r3b
Kif21b.17,0.484670655,-0.036491757,0,0.011,1,17,Kif21b
P2ry2.17,0.484670655,-0.04109189,0,0.011,1,17,P2ry2
Dock8.17,0.484670655,-0.043964627,0,0.011,1,17,Dock8
Rps15a-ps4.17,0.484781745,-0.115698971,0.023,0.044,1,17,Rps15a-ps4
Rps15a-ps6.17,0.484870255,0.064884196,0.023,0.012,1,17,Rps15a-ps6
Larp4b.17,0.485326378,0.407683422,0.205,0.176,1,17,Larp4b
Limch1.17,0.485409653,-0.18780052,0.091,0.125,1,17,Limch1
Nipa2.17,0.485632978,0.234707941,0.068,0.048,1,17,Nipa2
Begain.17,0.485635337,0.011263051,0.023,0.011,1,17,Begain
Slfn2.17,0.485753302,-0.070848234,0.023,0.045,1,17,Slfn2
Gm17096.17,0.48578244,-0.038737531,0,0.011,1,17,Gm17096
BC002163.17,0.48578244,-0.027486628,0,0.011,1,17,BC002163
D530018E20Rik.17,0.48578244,-0.03790228,0,0.011,1,17,D530018E20Rik
Kank3.17,0.48578244,-0.037966678,0,0.011,1,17,Kank3
Arc.17,0.48578244,-0.050946028,0,0.011,1,17,Arc
Ddx19a.17,0.486035486,0.07655473,0.114,0.085,1,17,Ddx19a
Pdk2.17,0.48636403,-0.019754012,0.045,0.028,1,17,Pdk2
Gm37879.17,0.486398076,-0.015657467,0.023,0.011,1,17,Gm37879
Zfp160.17,0.486859814,-0.018048628,0.068,0.045,1,17,Zfp160
A930037H05Rik.17,0.486898327,-0.039132449,0,0.011,1,17,A930037H05Rik
Epm2a.17,0.486898327,-0.039577299,0,0.011,1,17,Epm2a
Gm49322.17,0.486898327,-0.036311353,0,0.011,1,17,Gm49322
Cdh19.17,0.486898327,-0.073923912,0,0.011,1,17,Cdh19
Uhrf1bp1.17,0.486898327,-0.033289237,0,0.011,1,17,Uhrf1bp1
Cryz.17,0.487100507,0.072029634,0.045,0.028,1,17,Cryz
Nfu1.17,0.487239672,0.000188318,0.205,0.162,1,17,Nfu1
Spata24.17,0.487294247,0.00245525,0.023,0.011,1,17,Spata24
Tm2d2.17,0.487329328,-0.140130272,0.25,0.297,1,17,Tm2d2
Acbd3.17,0.487395454,0.03262871,0.227,0.295,1,17,Acbd3
Gsap.17,0.487968036,0.224995032,0.023,0.012,1,17,Gsap
D630045J12Rik.17,0.488018348,-0.035583983,0,0.011,1,17,D630045J12Rik
Slc4a10.17,0.488018348,-0.036583452,0,0.011,1,17,Slc4a10
Gm7908.17,0.488018348,-0.029140312,0,0.011,1,17,Gm7908
Tepsin.17,0.488018348,-0.033706974,0,0.011,1,17,Tepsin
Knl1.17,0.488018348,-0.034333463,0,0.011,1,17,Knl1
Gm45871.17,0.488018348,-0.035369759,0,0.011,1,17,Gm45871
C030006K11Rik.17,0.488018348,-0.036607627,0,0.011,1,17,C030006K11Rik
2810428J06Rik.17,0.488018348,-0.038721421,0,0.011,1,17,2810428J06Rik
Gm9947.17,0.488018348,-0.040230338,0,0.011,1,17,Gm9947
Gm527.17,0.488018348,-0.04107375,0,0.011,1,17,Gm527
Snord118.17,0.488018348,-0.047436778,0,0.011,1,17,Snord118
Mthfd1l.17,0.488018348,-0.029471466,0,0.011,1,17,Mthfd1l
Pla2g6.17,0.488018348,-0.031298074,0,0.011,1,17,Pla2g6
Irx5.17,0.488018348,-0.032781043,0,0.011,1,17,Irx5
4930481A15Rik.17,0.488018348,-0.037764454,0,0.011,1,17,4930481A15Rik
Myom2.17,0.488018348,-0.090483069,0,0.011,1,17,Myom2
Socs6.17,0.488058423,0.038028254,0.068,0.046,1,17,Socs6
Odf2.17,0.488153581,-0.127213739,0.045,0.072,1,17,Odf2
Heatr1.17,0.488166874,-0.016233564,0.045,0.028,1,17,Heatr1
Hectd3.17,0.488283145,0.018193976,0.045,0.028,1,17,Hectd3
Nob1.17,0.488315692,0.02256274,0.114,0.084,1,17,Nob1
Nampt.17,0.488493241,-0.15631099,0.114,0.147,1,17,Nampt
Rab2b.17,0.488564887,0.002815866,0.023,0.011,1,17,Rab2b
Agpat2.17,0.488620134,-0.047174322,0.023,0.045,1,17,Agpat2
Arfgap2.17,0.48914253,-0.042383998,0,0.011,1,17,Arfgap2
Gm37204.17,0.48914253,-0.038512282,0,0.011,1,17,Gm37204
Gm45110.17,0.48914253,-0.044220823,0,0.011,1,17,Gm45110
Btg3.17,0.48914253,-0.029241541,0,0.011,1,17,Btg3
Nsun7.17,0.48914253,-0.028300984,0,0.011,1,17,Nsun7
Trpm6.17,0.48914253,-0.039600828,0,0.011,1,17,Trpm6
Plpp7.17,0.48914253,-0.03968732,0,0.011,1,17,Plpp7
S100pbp.17,0.489485975,-0.098588352,0.023,0.044,1,17,S100pbp
Stmn1.17,0.489541323,0.044479301,0.068,0.046,1,17,Stmn1
Kdm6a.17,0.489577429,-0.142636402,0.068,0.1,1,17,Kdm6a
Slc35e4.17,0.489600773,-0.047358335,0.023,0.045,1,17,Slc35e4
Usf2.17,0.489767951,0.142891195,0.159,0.127,1,17,Usf2
Atg101.17,0.489828809,0.071848742,0.045,0.075,1,17,Atg101
Zfp318.17,0.48988534,-0.044220752,0.136,0.102,1,17,Zfp318
Rwdd4a.17,0.490228801,0.007223675,0.114,0.084,1,17,Rwdd4a
E430018J23Rik.17,0.490270906,-0.035124005,0,0.011,1,17,E430018J23Rik
Gm8288.17,0.490270906,-0.042030879,0,0.011,1,17,Gm8288
Hoxc11.17,0.490270906,-0.035345368,0,0.011,1,17,Hoxc11
Zfp563.17,0.490270906,-0.040182029,0,0.011,1,17,Zfp563
Nrxn2.17,0.490270906,-0.058634491,0,0.011,1,17,Nrxn2
Glcci1.17,0.490270906,-0.039987994,0,0.011,1,17,Glcci1
Srsf9.17,0.490364725,0.00289579,0.136,0.102,1,17,Srsf9
Usp39.17,0.490417044,-0.091674631,0.023,0.044,1,17,Usp39
Tgs1.17,0.490481105,-0.070239494,0.136,0.1,1,17,Tgs1
Steap1.17,0.490492328,0.02038383,0.023,0.045,1,17,Steap1
Tubb3.17,0.490558752,-0.025646584,0.045,0.028,1,17,Tubb3
Crlf2.17,0.490718227,0.014191243,0.023,0.045,1,17,Crlf2
Xpo4.17,0.490804724,-0.120652978,0.023,0.043,1,17,Xpo4
Hipk1.17,0.49081517,-0.179409845,0.068,0.096,1,17,Hipk1
Isoc2a.17,0.491048267,-0.0109678,0.045,0.028,1,17,Isoc2a
Ppfia2.17,0.491403504,-0.05498149,0,0.011,1,17,Ppfia2
Zfp446.17,0.491403504,-0.041622328,0,0.011,1,17,Zfp446
mt-Tv.17,0.491403504,-0.044417803,0,0.011,1,17,mt-Tv
Ahr.17,0.491403504,-0.035565558,0,0.011,1,17,Ahr
n-R5-8s1.17,0.491403504,-0.055661423,0,0.011,1,17,n-R5-8s1
Lrfn4.17,0.491403504,-0.031893176,0,0.011,1,17,Lrfn4
4933408B17Rik.17,0.491403504,-0.040545094,0,0.011,1,17,4933408B17Rik
Col11a2.17,0.491403504,-0.066948531,0,0.011,1,17,Col11a2
Gm43588.17,0.491403504,-0.042192105,0,0.011,1,17,Gm43588
Clpp.17,0.491601529,0.073970278,0.159,0.125,1,17,Clpp
Siae.17,0.491609926,-0.064342662,0.045,0.074,1,17,Siae
Ap1ar.17,0.49234087,0.010002226,0.091,0.065,1,17,Ap1ar
Fahd2a.17,0.49247629,-0.001375619,0.023,0.012,1,17,Fahd2a
Zbtb11os1.17,0.492540356,-0.035329914,0,0.011,1,17,Zbtb11os1
5830444B04Rik.17,0.492540356,-0.046165368,0,0.011,1,17,5830444B04Rik
Myf5.17,0.492540356,-0.120600039,0,0.011,1,17,Myf5
Gm3336.17,0.492540356,-0.041039954,0,0.011,1,17,Gm3336
Stac2.17,0.492540356,-0.025905714,0,0.011,1,17,Stac2
Osbpl7.17,0.492540356,-0.031883633,0,0.011,1,17,Osbpl7
Zfp41.17,0.492540356,-0.035671687,0,0.011,1,17,Zfp41
Lmx1b.17,0.492540356,-0.032459081,0,0.011,1,17,Lmx1b
Ss18l1.17,0.492540356,-0.034091383,0,0.011,1,17,Ss18l1
Bloc1s3.17,0.492540356,-0.035762348,0,0.011,1,17,Bloc1s3
2610016A17Rik.17,0.492540356,-0.042523531,0,0.011,1,17,2610016A17Rik
Gprasp2.17,0.492540356,-0.05164093,0,0.011,1,17,Gprasp2
Rnf185.17,0.492909952,-0.039413564,0.023,0.045,1,17,Rnf185
Hist3h2a.17,0.492989337,-0.107746076,0.023,0.043,1,17,Hist3h2a
Paip1.17,0.493377937,-0.055463874,0.205,0.16,1,17,Paip1
Maml3.17,0.493620413,0.236271677,0.068,0.048,1,17,Maml3
Hyal1.17,0.49365303,-0.007493815,0.023,0.012,1,17,Hyal1
Upf2.17,0.493655943,-0.133138821,0.114,0.149,1,17,Upf2
Gm19522.17,0.493681493,-0.043399125,0,0.011,1,17,Gm19522
Gm28791.17,0.493681493,-0.036048623,0,0.011,1,17,Gm28791
Gm48542.17,0.493681493,-0.042633171,0,0.011,1,17,Gm48542
Gm43290.17,0.493681493,-0.042838563,0,0.011,1,17,Gm43290
Chrnb2.17,0.493681493,-0.032152327,0,0.011,1,17,Chrnb2
Gm43984.17,0.493681493,-0.036867568,0,0.011,1,17,Gm43984
Heph.17,0.493681493,-0.039607713,0,0.011,1,17,Heph
Fhod3.17,0.493681493,-0.041738663,0,0.011,1,17,Fhod3
Zfp287.17,0.493681493,-0.036033206,0,0.011,1,17,Zfp287
Ccdc51.17,0.493681493,-0.036683345,0,0.011,1,17,Ccdc51
Crybb3.17,0.493681493,-0.039455209,0,0.011,1,17,Crybb3
Fbxo22.17,0.493710007,0.035679337,0.091,0.066,1,17,Fbxo22
Ankrd52.17,0.49394745,-0.011829592,0.023,0.012,1,17,Ankrd52
Iqce.17,0.493959558,-0.081928151,0.023,0.044,1,17,Iqce
Gcc1.17,0.494100695,-0.128236463,0.045,0.072,1,17,Gcc1
Phkb.17,0.494176377,0.126114959,0.091,0.066,1,17,Phkb
Lamtor4.17,0.494410026,-0.051269792,0.136,0.179,1,17,Lamtor4
Adamts17.17,0.494826947,-0.029980914,0,0.01,1,17,Adamts17
Dpyd.17,0.494826947,-0.039755261,0,0.01,1,17,Dpyd
Gm21399.17,0.494826947,-0.029512674,0,0.01,1,17,Gm21399
Dgke.17,0.494826947,-0.039051056,0,0.01,1,17,Dgke
Zfp111.17,0.494826947,-0.036550468,0,0.01,1,17,Zfp111
Mansc1.17,0.494826947,-0.036972798,0,0.01,1,17,Mansc1
Fam184a.17,0.494826947,-0.049196448,0,0.01,1,17,Fam184a
AA474408.17,0.49491464,0.132915414,0.023,0.012,1,17,AA474408
Psme3.17,0.495238554,0.245920387,0.114,0.087,1,17,Psme3
Fzd3.17,0.495322652,-0.022708252,0.023,0.012,1,17,Fzd3
Lrrfip2.17,0.495382226,0.276208603,0.205,0.174,1,17,Lrrfip2
Foxn2.17,0.495728999,-0.014977567,0.023,0.045,1,17,Foxn2
Lmbr1.17,0.495914182,-0.103465852,0.045,0.072,1,17,Lmbr1
Igsf1.17,0.495976749,-0.039132967,0,0.01,1,17,Igsf1
Ppp1r3c.17,0.495976749,-0.04674938,0,0.01,1,17,Ppp1r3c
Gm5979.17,0.495976749,-0.033803539,0,0.01,1,17,Gm5979
Tom1.17,0.495976749,-0.033932566,0,0.01,1,17,Tom1
Rab33b.17,0.496258247,-0.106742024,0.045,0.072,1,17,Rab33b
Inpp5f.17,0.496584887,-0.063244274,0.045,0.073,1,17,Inpp5f
Pitrm1.17,0.496685041,-0.039865933,0.091,0.064,1,17,Pitrm1
Clp1.17,0.496686793,-0.052669607,0.068,0.045,1,17,Clp1
Akr1a1.17,0.496795392,0.093087189,0.5,0.46,1,17,Akr1a1
Paf1.17,0.496914028,0.109835007,0.182,0.143,1,17,Paf1
Gm20045.17,0.497130932,-0.045498891,0,0.01,1,17,Gm20045
Cdc25b.17,0.497130932,-0.029882309,0,0.01,1,17,Cdc25b
Clta.17,0.497144432,-0.124370698,0.364,0.418,1,17,Clta
Slc7a6.17,0.497182573,-0.081058891,0.045,0.072,1,17,Slc7a6
Yod1.17,0.497233704,-0.041000292,0.045,0.028,1,17,Yod1
Dgcr2.17,0.497457805,-0.109473356,0.045,0.071,1,17,Dgcr2
Xpo7.17,0.497703316,0.18521851,0.114,0.087,1,17,Xpo7
6820431F20Rik.17,0.497898848,0.012850839,0.023,0.012,1,17,6820431F20Rik
Dbr1.17,0.49817636,0.058822996,0.068,0.046,1,17,Dbr1
Ccp110.17,0.498188249,-0.05908624,0.023,0.044,1,17,Ccp110
Slc26a6.17,0.498250771,-0.010011201,0.023,0.012,1,17,Slc26a6
Rgs7bp.17,0.49828953,-0.047979124,0,0.01,1,17,Rgs7bp
Gm12122.17,0.49828953,-0.032042282,0,0.01,1,17,Gm12122
Kbtbd7.17,0.49828953,-0.037264601,0,0.01,1,17,Kbtbd7
Mapkapk5.17,0.49828953,-0.03293943,0,0.01,1,17,Mapkapk5
Zfp934.17,0.49828953,-0.037021318,0,0.01,1,17,Zfp934
Tmem167b.17,0.498442886,-0.036759179,0.023,0.044,1,17,Tmem167b
Lrpap1.17,0.498956433,-0.080107035,0.227,0.267,1,17,Lrpap1
Micu1.17,0.498999874,0.343900233,0.136,0.109,1,17,Micu1
Rbm12b1.17,0.499235084,-0.016057335,0.023,0.012,1,17,Rbm12b1
Ncoa3.17,0.499260681,-0.110436709,0.045,0.072,1,17,Ncoa3
Trim46.17,0.499452574,-0.026002499,0,0.01,1,17,Trim46
Abhd3.17,0.499452574,-0.038881423,0,0.01,1,17,Abhd3
Gm9392.17,0.499452574,-0.030328333,0,0.01,1,17,Gm9392
Acan.17,0.499452574,-0.045902011,0,0.01,1,17,Acan
Slc25a29.17,0.499452574,-0.034742753,0,0.01,1,17,Slc25a29
Scarb1.17,0.499452574,-0.037834402,0,0.01,1,17,Scarb1
Glrb.17,0.499452574,-0.038279932,0,0.01,1,17,Glrb
Pde5a.17,0.499461879,-0.125502602,0.023,0.043,1,17,Pde5a
Armc7.17,0.499466324,0.000179459,0.023,0.012,1,17,Armc7
Gnb1l.17,0.499564378,0.006872854,0.023,0.012,1,17,Gnb1l
Clptm1.17,0.499625337,0.132708062,0.136,0.104,1,17,Clptm1
Slc39a8.17,0.499629099,-0.023630874,0.023,0.012,1,17,Slc39a8
Gm16617.17,0.499727628,-0.023977789,0.023,0.012,1,17,Gm16617
Ldhb.17,0.499769295,-0.081061842,0.068,0.046,1,17,Ldhb
Epb41l3.17,0.499964813,0.219360193,0.182,0.156,1,17,Epb41l3
Rfx3.17,0.500174075,0.044053911,0.023,0.012,1,17,Rfx3
Galm.17,0.500580146,0.031506497,0.023,0.045,1,17,Galm
Unc5b.17,0.5006201,-0.034051798,0,0.01,1,17,Unc5b
Ppip5k1.17,0.5006201,-0.042538465,0,0.01,1,17,Ppip5k1
Ptprn.17,0.5006201,-0.025191285,0,0.01,1,17,Ptprn
Gm37452.17,0.5006201,-0.036618423,0,0.01,1,17,Gm37452
Cnmd.17,0.5006201,-0.064466804,0,0.01,1,17,Cnmd
Pik3cd.17,0.5006201,-0.033280232,0,0.01,1,17,Pik3cd
Gm29340.17,0.5006201,-0.036418265,0,0.01,1,17,Gm29340
Ppp3cc.17,0.500759375,0.117191667,0.045,0.029,1,17,Ppp3cc
Ankle2.17,0.500775931,-0.099921092,0.068,0.098,1,17,Ankle2
1110008P14Rik.17,0.500890147,0.115181068,0.114,0.088,1,17,1110008P14Rik
Mcoln1.17,0.501067254,-0.153802303,0.045,0.07,1,17,Mcoln1
Ascc1.17,0.50108886,-0.114956187,0.023,0.042,1,17,Ascc1
Ripk3.17,0.501109901,-0.085874168,0.023,0.043,1,17,Ripk3
Mydgf.17,0.501273443,-0.107315051,0.273,0.315,1,17,Mydgf
Tra2a.17,0.501307284,0.207423396,0.591,0.533,1,17,Tra2a
N4bp1.17,0.501361956,-0.156758554,0.045,0.069,1,17,N4bp1
Zc2hc1a.17,0.50178221,0.11260717,0.045,0.074,1,17,Zc2hc1a
Gm6878.17,0.501792141,-0.037977428,0,0.01,1,17,Gm6878
Gm26881.17,0.501792141,-0.035928611,0,0.01,1,17,Gm26881
Stk10.17,0.501792141,-0.039830803,0,0.01,1,17,Stk10
Dph2.17,0.501792141,-0.03439791,0,0.01,1,17,Dph2
Otulinl.17,0.501792141,-0.036606178,0,0.01,1,17,Otulinl
Slc25a35.17,0.501792141,-0.036766914,0,0.01,1,17,Slc25a35
Cdkn3.17,0.501792141,-0.024412579,0,0.01,1,17,Cdkn3
Acsf3.17,0.501887899,0.050349417,0.023,0.012,1,17,Acsf3
Vcam1.17,0.501894369,-0.248073916,0.136,0.172,1,17,Vcam1
Zwilch.17,0.502132117,0.065570378,0.023,0.012,1,17,Zwilch
Golga5.17,0.502136373,0.099190874,0.136,0.106,1,17,Golga5
Adarb1.17,0.502461179,-0.082745126,0.045,0.071,1,17,Adarb1
Tspan18.17,0.502640784,0.237577937,0.091,0.067,1,17,Tspan18
Gm14295.17,0.502814869,0.014013997,0.023,0.012,1,17,Gm14295
6720489N17Rik.17,0.502968731,-0.032715171,0,0.01,1,17,6720489N17Rik
Clba1.17,0.502968731,-0.02618672,0,0.01,1,17,Clba1
Ankrd42.17,0.502968731,-0.029468858,0,0.01,1,17,Ankrd42
Zfp97.17,0.502968731,-0.036464392,0,0.01,1,17,Zfp97
Gm37274.17,0.502968731,-0.032953205,0,0.01,1,17,Gm37274
Alcam.17,0.502968731,-0.045319526,0,0.01,1,17,Alcam
St7l.17,0.503545579,0.146995142,0.091,0.067,1,17,St7l
Sertad2.17,0.503874784,0.034054808,0.091,0.065,1,17,Sertad2
Cyp4f13.17,0.503979722,0.105077375,0.023,0.044,1,17,Cyp4f13
Prmt6.17,0.504149906,-0.032437416,0,0.01,1,17,Prmt6
Olfm2.17,0.504149906,-0.043692485,0,0.01,1,17,Olfm2
Zfpm1.17,0.504149906,-0.027756103,0,0.01,1,17,Zfpm1
Slc35e3.17,0.504149906,-0.035273292,0,0.01,1,17,Slc35e3
Zfp429.17,0.504149906,-0.033182245,0,0.01,1,17,Zfp429
Zfp868.17,0.504149906,-0.03422326,0,0.01,1,17,Zfp868
Rttn.17,0.504149906,-0.035393395,0,0.01,1,17,Rttn
3110001I22Rik.17,0.504149906,-0.037055623,0,0.01,1,17,3110001I22Rik
Gnaz.17,0.504149906,-0.039118968,0,0.01,1,17,Gnaz
Gm5124.17,0.504149906,-0.06303298,0,0.01,1,17,Gm5124
Gm15666.17,0.504149906,-0.032139895,0,0.01,1,17,Gm15666
6530402F18Rik.17,0.504149906,-0.032574064,0,0.01,1,17,6530402F18Rik
Pcdhb21.17,0.504149906,-0.034580762,0,0.01,1,17,Pcdhb21
Impad1.17,0.504235664,-0.155377392,0.159,0.198,1,17,Impad1
Stat5b.17,0.504268075,-0.234760535,0.068,0.092,1,17,Stat5b
Isy1.17,0.504323668,0.046455122,0.136,0.106,1,17,Isy1
Cnot1.17,0.504571139,-0.058278698,0.068,0.101,1,17,Cnot1
Fem1b.17,0.504590904,0.076174572,0.091,0.066,1,17,Fem1b
Serp2.17,0.504677248,-0.014226373,0.023,0.012,1,17,Serp2
Crebbp.17,0.504821638,0.024514047,0.205,0.261,1,17,Crebbp
Alg8.17,0.504829232,-0.018248955,0.045,0.028,1,17,Alg8
Igip.17,0.50505232,0.399259299,0.068,0.049,1,17,Igip
Kctd2.17,0.505191406,-0.10900603,0.023,0.042,1,17,Kctd2
Gm43681.17,0.505335701,-0.030634849,0,0.01,1,17,Gm43681
CAAA01066123.1.17,0.505335701,-0.034337745,0,0.01,1,17,CAAA01066123.1
2510017J16Rik.17,0.505335701,-0.037861955,0,0.01,1,17,2510017J16Rik
Slc35g2.17,0.505335701,-0.033476346,0,0.01,1,17,Slc35g2
Atg4d.17,0.505335701,-0.035973528,0,0.01,1,17,Atg4d
Cdk15.17,0.505335701,-0.043925494,0,0.01,1,17,Cdk15
AC163616.1.17,0.505335701,-0.035683046,0,0.01,1,17,AC163616.1
Gm26549.17,0.505335701,-0.038721545,0,0.01,1,17,Gm26549
Gm21887.17,0.505391877,0.065763318,0.023,0.012,1,17,Gm21887
Tob2.17,0.50597517,0.094932299,0.182,0.238,1,17,Tob2
Trak2.17,0.506140756,-0.130769485,0.045,0.07,1,17,Trak2
Dck.17,0.506499796,0.14957523,0.023,0.012,1,17,Dck
Gm45838.17,0.506526152,-0.040318016,0,0.01,1,17,Gm45838
Gm48562.17,0.506526152,-0.030963973,0,0.01,1,17,Gm48562
Pctp.17,0.506526152,-0.03100852,0,0.01,1,17,Pctp
Gm37720.17,0.506526152,-0.03423193,0,0.01,1,17,Gm37720
Trmt112-ps2.17,0.506526152,-0.02808065,0,0.01,1,17,Trmt112-ps2
Fchsd1.17,0.506526152,-0.031058072,0,0.01,1,17,Fchsd1
Mlst8.17,0.506526152,-0.032292829,0,0.01,1,17,Mlst8
Nmnat2.17,0.506526152,-0.03773671,0,0.01,1,17,Nmnat2
Ehd3.17,0.506526152,-0.052574687,0,0.01,1,17,Ehd3
Gm14698.17,0.506526152,-0.032036128,0,0.01,1,17,Gm14698
Sipa1l2.17,0.506526152,-0.033004718,0,0.01,1,17,Sipa1l2
Pigh.17,0.506526152,-0.033909971,0,0.01,1,17,Pigh
Tmem28.17,0.506526152,-0.035919431,0,0.01,1,17,Tmem28
Acot6.17,0.506526152,-0.036124453,0,0.01,1,17,Acot6
Gstm2-ps1.17,0.506526152,-0.0372727,0,0.01,1,17,Gstm2-ps1
Gm6055.17,0.506526152,-0.028178013,0,0.01,1,17,Gm6055
Dedd2.17,0.50679213,0.140170716,0.023,0.012,1,17,Dedd2
Ttc7.17,0.506804652,-0.103496501,0.023,0.042,1,17,Ttc7
Nkap.17,0.507131685,0.087092856,0.136,0.106,1,17,Nkap
Dusp5.17,0.50716814,-0.134703923,0.023,0.042,1,17,Dusp5
Nuf2.17,0.507246887,0.048374391,0.023,0.012,1,17,Nuf2
Mtx1.17,0.507507651,-0.011523428,0.114,0.083,1,17,Mtx1
Atxn7l3.17,0.507549984,0.067434119,0.091,0.067,1,17,Atxn7l3
Cgnl1.17,0.50769103,-0.010810156,0.136,0.103,1,17,Cgnl1
Arpc5l.17,0.507704322,0.155527891,0.182,0.147,1,17,Arpc5l
Gm20712.17,0.507721296,-0.034525918,0,0.01,1,17,Gm20712
Nat2.17,0.507721296,-0.03672042,0,0.01,1,17,Nat2
Ephx3.17,0.507721296,-0.067329902,0,0.01,1,17,Ephx3
Sgo1.17,0.507721296,-0.029854376,0,0.01,1,17,Sgo1
Gm11964.17,0.507721296,-0.026318549,0,0.01,1,17,Gm11964
Saa3.17,0.507959116,-1.30548164,0.114,0.14,1,17,Saa3
S100a4.17,0.508448663,-0.530729318,0.205,0.227,1,17,S100a4
Thoc6.17,0.508550813,0.082555023,0.068,0.048,1,17,Thoc6
Plcxd2.17,0.508672862,0.261960265,0.023,0.012,1,17,Plcxd2
Cbx4.17,0.508830117,-0.09532763,0.023,0.043,1,17,Cbx4
Pigf.17,0.50892117,-0.028056561,0,0.01,1,17,Pigf
Mal2.17,0.50892117,-0.039479186,0,0.01,1,17,Mal2
Dnaic2.17,0.50892117,-0.029595336,0,0.01,1,17,Dnaic2
Ighm.17,0.50892117,-0.041942957,0,0.01,1,17,Ighm
Sdr42e1.17,0.50892117,-0.042612146,0,0.01,1,17,Sdr42e1
Adam30.17,0.50892117,-0.034602038,0,0.01,1,17,Adam30
Spta1.17,0.50892117,-0.035102555,0,0.01,1,17,Spta1
Mrgpre.17,0.50892117,-0.038725271,0,0.01,1,17,Mrgpre
A730020M07Rik.17,0.50892117,-0.046354579,0,0.01,1,17,A730020M07Rik
Col28a1.17,0.50892117,-0.05617903,0,0.01,1,17,Col28a1
Mtmr7.17,0.50892117,-0.029473538,0,0.01,1,17,Mtmr7
Rtl8c.17,0.50892117,-0.03132125,0,0.01,1,17,Rtl8c
Zfp764.17,0.50892117,-0.032799793,0,0.01,1,17,Zfp764
Gm44291.17,0.50892117,-0.035056212,0,0.01,1,17,Gm44291
Prdx2-ps1.17,0.508976397,0.011471881,0.023,0.012,1,17,Prdx2-ps1
Cops8.17,0.50918051,0.059483994,0.205,0.172,1,17,Cops8
Rac1.17,0.509200861,-0.013543122,0.227,0.262,1,17,Rac1
Gm48565.17,0.509321338,-0.018104072,0.023,0.044,1,17,Gm48565
Hsp90aa1.17,0.509424333,0.073560673,0.705,0.73,1,17,Hsp90aa1
Ubxn4.17,0.509470292,0.039197946,0.477,0.447,1,17,Ubxn4
Tshz3.17,0.509597162,-0.180852761,0.068,0.095,1,17,Tshz3
Ppfia1.17,0.509599616,-0.070207565,0.091,0.126,1,17,Ppfia1
Dhx29.17,0.509648097,0.106059987,0.136,0.106,1,17,Dhx29
Fbxo27.17,0.51012581,-0.028567579,0,0.01,1,17,Fbxo27
Gm7818.17,0.510125811,-0.038867719,0,0.01,1,17,Gm7818
Gm6665.17,0.510125811,-0.029941203,0,0.01,1,17,Gm6665
B3gnt2.17,0.510125811,-0.040094573,0,0.01,1,17,B3gnt2
Gm36962.17,0.510125811,-0.040458887,0,0.01,1,17,Gm36962
Kif22.17,0.510125811,-0.023872386,0,0.01,1,17,Kif22
Sall2.17,0.510125811,-0.02793804,0,0.01,1,17,Sall2
Gm9761.17,0.510125811,-0.029166083,0,0.01,1,17,Gm9761
