,p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene
Cdh15.7,0.003122132,-0.084053046,0.001,0.013,1,7,Cdh15
Prkcd.7,0.003125859,0.111914488,0.084,0.059,1,7,Prkcd
Cd274.7,0.003135271,-0.057376989,0.002,0.015,1,7,Cd274
Prpf8.7,0.003151237,-0.070559307,0.071,0.103,1,7,Prpf8
Mettl3.7,0.003153326,0.052727313,0.029,0.015,1,7,Mettl3
Apcdd1.7,0.003159408,-0.069484874,0.034,0.059,1,7,Apcdd1
Atraid.7,0.003164704,0.146675495,0.353,0.311,1,7,Atraid
Btbd19.7,0.003194301,0.035980801,0.034,0.019,1,7,Btbd19
Cda.7,0.003198276,0.03826209,0.024,0.012,1,7,Cda
Nbea.7,0.003201443,-0.103940312,0.058,0.088,1,7,Nbea
Man2a2.7,0.003219782,-0.070268179,0.048,0.077,1,7,Man2a2
Rab2b.7,0.003230296,0.018888017,0.022,0.011,1,7,Rab2b
Sf1.7,0.003232712,-0.117264166,0.166,0.206,1,7,Sf1
Slc17a5.7,0.003237437,0.080981833,0.094,0.067,1,7,Slc17a5
Fhl1.7,0.003244851,-0.173382993,0.265,0.306,1,7,Fhl1
Gm10134.7,0.003247176,0.031202808,0.015,0.006,1,7,Gm10134
Dcaf4.7,0.003267022,0.058093645,0.056,0.036,1,7,Dcaf4
Pitpnc1.7,0.003268932,-0.128959868,0.039,0.064,1,7,Pitpnc1
Hspa9.7,0.003270354,-0.082620193,0.283,0.329,1,7,Hspa9
Cpeb2.7,0.003277719,-0.092526537,0.02,0.04,1,7,Cpeb2
Cc2d2a.7,0.003283991,-0.102544567,0.086,0.12,1,7,Cc2d2a
Agpat3.7,0.003284579,-0.077269592,0.071,0.103,1,7,Agpat3
Osbpl11.7,0.003288988,0.073483286,0.089,0.063,1,7,Osbpl11
9330179D12Rik.7,0.003298899,0.017887206,0.009,0.003,1,7,9330179D12Rik
Gm2058.7,0.003303869,0.03332645,0.012,0.005,1,7,Gm2058
Rab10.7,0.003312764,-0.084432992,0.245,0.289,1,7,Rab10
Trim5.7,0.003317685,-0.062403518,0.005,0.019,1,7,Trim5
Icosl.7,0.003326012,-0.068141968,0.005,0.019,1,7,Icosl
Sorbs2.7,0.00332916,-0.089356047,0,0.011,1,7,Sorbs2
Ogfr.7,0.003336389,-0.101680305,0.077,0.109,1,7,Ogfr
Srsf4.7,0.00337183,0.062805257,0.055,0.035,1,7,Srsf4
Matn2.7,0.003380325,0.09191616,0.206,0.167,1,7,Matn2
Kremen1.7,0.003382241,-0.108458654,0.086,0.119,1,7,Kremen1
Rpgrip1.7,0.003389736,0.044518931,0.011,0.004,1,7,Rpgrip1
Ankmy2.7,0.003402369,-0.067049623,0.019,0.039,1,7,Ankmy2
4833422C13Rik.7,0.003403573,-0.045490681,0.002,0.015,1,7,4833422C13Rik
Lsmem1.7,0.0034038,-0.057715858,0.007,0.023,1,7,Lsmem1
Limk2.7,0.003418879,0.05428188,0.042,0.025,1,7,Limk2
Gdpd1.7,0.003436556,0.030509184,0.024,0.012,1,7,Gdpd1
Olfr558.7,0.003449384,-0.141502359,0.004,0.017,1,7,Olfr558
Slc7a8.7,0.003458387,-0.052914541,0.002,0.015,1,7,Slc7a8
Rpp40.7,0.003470012,0.046035786,0.024,0.012,1,7,Rpp40
Rgs6.7,0.003481096,-0.05868743,0.006,0.021,1,7,Rgs6
Zfp74.7,0.003489581,0.057570626,0.06,0.039,1,7,Zfp74
Otud4.7,0.003499554,-0.080106891,0.056,0.085,1,7,Otud4
Ano3.7,0.003516126,-0.052271919,0.004,0.017,1,7,Ano3
Golga2.7,0.003538399,0.078151629,0.198,0.159,1,7,Golga2
Gm13293.7,0.003546317,0.007627717,0.005,0.001,1,7,Gm13293
Pramef12.7,0.003557511,0.01889116,0.005,0.001,1,7,Pramef12
Renbp.7,0.003560535,-0.073948275,0.05,0.077,1,7,Renbp
Olfr1033.7,0.003564393,-0.069868732,0.005,0.019,1,7,Olfr1033
Hsd17b10.7,0.003565999,-0.102395996,0.113,0.15,1,7,Hsd17b10
Gk5.7,0.003571857,-0.105979731,0.032,0.056,1,7,Gk5
Arcn1.7,0.003573937,0.162994657,0.398,0.363,1,7,Arcn1
Gng2.7,0.003579244,-0.064817481,0.009,0.025,1,7,Gng2
Hacd2.7,0.003620455,0.102943426,0.202,0.164,1,7,Hacd2
2900041M22Rik.7,0.003627745,0.037324088,0.034,0.019,1,7,2900041M22Rik
Mirg.7,0.003629652,-0.044911951,0.029,0.052,1,7,Mirg
Cybc1.7,0.003636002,0.056884657,0.073,0.05,1,7,Cybc1
Cd151.7,0.003653281,-0.14105534,0.097,0.131,1,7,Cd151
Rp9.7,0.003663646,-0.144566524,0.184,0.223,1,7,Rp9
Ankrd26.7,0.003682278,0.157572943,0.137,0.106,1,7,Ankrd26
Atp1a2.7,0.003685791,-0.244039457,0.046,0.072,1,7,Atp1a2
Gm37720.7,0.003693906,-0.035705884,0,0.01,1,7,Gm37720
Tmem28.7,0.003693906,-0.037464693,0,0.01,1,7,Tmem28
Gm9276.7,0.003702271,0.005721027,0.007,0.002,1,7,Gm9276
Tbc1d8b.7,0.003705012,0.08489617,0.104,0.077,1,7,Tbc1d8b
Retreg2.7,0.003708669,-0.057847907,0.053,0.082,1,7,Retreg2
Gm21926.7,0.003743252,0.064993326,0.029,0.015,1,7,Gm21926
Map2k2.7,0.003747389,-0.12244534,0.198,0.239,1,7,Map2k2
Herc6.7,0.00374947,-0.085366959,0.027,0.05,1,7,Herc6
Zkscan14.7,0.003783101,0.041001531,0.012,0.005,1,7,Zkscan14
Ephx3.7,0.003791254,-0.07017984,0,0.01,1,7,Ephx3
Rrp1.7,0.003803259,-0.116178233,0.332,0.377,1,7,Rrp1
Clic1.7,0.003810083,-0.116065335,0.344,0.39,1,7,Clic1
Bdkrb1.7,0.003822371,0.014017022,0.017,0.008,1,7,Bdkrb1
Caprin1.7,0.003823915,-0.115647017,0.215,0.256,1,7,Caprin1
Ankzf1.7,0.003837734,0.070834454,0.052,0.033,1,7,Ankzf1
Aip.7,0.003838601,-0.068517113,0.094,0.129,1,7,Aip
Atat1.7,0.00384158,-0.054414465,0.015,0.033,1,7,Atat1
Srsf10.7,0.003842557,0.161515059,0.247,0.207,1,7,Srsf10
Slc16a6.7,0.003845038,0.056562542,0.015,0.006,1,7,Slc16a6
Erlec1.7,0.003854387,0.110707106,0.328,0.284,1,7,Erlec1
Pygb.7,0.003863077,0.09779908,0.08,0.056,1,7,Pygb
Zfp358.7,0.00386562,0.073480653,0.047,0.029,1,7,Zfp358
Aldh3a1.7,0.00386627,0.035134219,0.009,0.003,1,7,Aldh3a1
Mrpl43.7,0.003867134,0.074122717,0.119,0.09,1,7,Mrpl43
Pdcd6ip.7,0.003878648,-0.145059564,0.211,0.251,1,7,Pdcd6ip
Iqcn.7,0.003889189,-0.064408977,0.009,0.025,1,7,Iqcn
Ighm.7,0.003891202,-0.043741734,0,0.01,1,7,Ighm
A730020M07Rik.7,0.003891202,-0.048338023,0,0.01,1,7,A730020M07Rik
Mrps6.7,0.00389594,0.259821879,0.119,0.092,1,7,Mrps6
2810004N23Rik.7,0.003914035,-0.146522888,0.122,0.157,1,7,2810004N23Rik
Il7.7,0.003926735,-0.044944164,0.002,0.015,1,7,Il7
Epha2.7,0.003935151,0.027771866,0.011,0.004,1,7,Epha2
Hcfc1r1.7,0.003937904,0.117823865,0.328,0.285,1,7,Hcfc1r1
Scarb2.7,0.003940277,-0.120789391,0.144,0.182,1,7,Scarb2
C1qtnf6.7,0.003946509,0.102628607,0.327,0.281,1,7,C1qtnf6
Eif1ax.7,0.003949707,0.074670393,0.23,0.188,1,7,Eif1ax
Stk3.7,0.003952234,-0.133428211,0.123,0.158,1,7,Stk3
Ndufa7.7,0.003954011,-0.094087343,0.329,0.38,1,7,Ndufa7
Plcxd2.7,0.003962171,-0.044294597,0.001,0.013,1,7,Plcxd2
Arhgap17.7,0.003971281,-0.046693558,0.124,0.163,1,7,Arhgap17
Cpq.7,0.003977889,-0.0870523,0.327,0.378,1,7,Cpq
Sbno2.7,0.00398275,-0.121483091,0.196,0.24,1,7,Sbno2
Gm10762.7,0.003989264,0.045282287,0.03,0.016,1,7,Gm10762
Sptan1.7,0.003999592,-0.00911062,0.227,0.277,1,7,Sptan1
Mrpl1.7,0.004022167,0.102017321,0.073,0.051,1,7,Mrpl1
Gm15902.7,0.004030145,-0.038057819,0.001,0.013,1,7,Gm15902
Smad2.7,0.004037111,-0.071939108,0.041,0.067,1,7,Smad2
Slc38a9.7,0.004052687,0.067503718,0.075,0.051,1,7,Slc38a9
Gsdme.7,0.004059678,-0.057096976,0.01,0.026,1,7,Gsdme
Narf.7,0.004065433,0.032913607,0.088,0.062,1,7,Narf
3930402G23Rik.7,0.004066732,-0.04202961,0.002,0.015,1,7,3930402G23Rik
Atn1.7,0.004107676,-0.085885256,0.046,0.072,1,7,Atn1
Lyn.7,0.004111825,-0.043697108,0.002,0.015,1,7,Lyn
Elp1.7,0.004113797,0.171957743,0.08,0.056,1,7,Elp1
Egr3.7,0.004121822,-0.158831095,0.076,0.108,1,7,Egr3
Steap1.7,0.004134927,-0.062369846,0.025,0.046,1,7,Steap1
Cltc.7,0.00414314,-0.083535696,0.239,0.283,1,7,Cltc
Elovl6.7,0.004145134,-0.052581153,0.053,0.081,1,7,Elovl6
Arhgef10l.7,0.004149001,-0.075684314,0.025,0.046,1,7,Arhgef10l
Pcdhga12.7,0.004157938,-0.0357481,0.002,0.015,1,7,Pcdhga12
Gsta4.7,0.004160966,-0.093794127,0.007,0.022,1,7,Gsta4
Ccdc102a.7,0.004177121,0.089802454,0.103,0.076,1,7,Ccdc102a
Usp37.7,0.004185298,-0.089840461,0.035,0.059,1,7,Usp37
Aff1.7,0.004189314,-0.073378997,0.078,0.111,1,7,Aff1
Atg14.7,0.004195651,0.139516768,0.068,0.047,1,7,Atg14
Tmem87a.7,0.004207075,0.116053183,0.094,0.068,1,7,Tmem87a
Kcna1.7,0.00420736,-0.182160788,0,0.01,1,7,Kcna1
Parp3.7,0.004207895,-0.065544595,0.262,0.312,1,7,Parp3
Tpp1.7,0.004215262,-0.087518527,0.113,0.15,1,7,Tpp1
Faf2.7,0.004219309,0.100406472,0.206,0.167,1,7,Faf2
Eif4ebp2.7,0.004221617,-0.114787769,0.083,0.114,1,7,Eif4ebp2
Sync.7,0.004239474,0.010513799,0.024,0.012,1,7,Sync
Eif4g2.7,0.004240468,-0.118644317,0.496,0.543,1,7,Eif4g2
Azi2.7,0.004268161,-0.085560103,0.135,0.174,1,7,Azi2
Gm5124.7,0.004293621,0.003154136,0.02,0.01,1,7,Gm5124
Saal1.7,0.004302982,-0.07592243,0.019,0.038,1,7,Saal1
Nr1h4.7,0.004307254,-0.048217475,0.001,0.012,1,7,Nr1h4
Rhbdf1.7,0.004313695,-0.110564719,0.097,0.131,1,7,Rhbdf1
Adap2.7,0.004318434,-0.069900716,0,0.01,1,7,Adap2
Lca5.7,0.004319372,0.076878655,0.058,0.038,1,7,Lca5
Mst1r.7,0.004321963,-0.02472752,0.019,0.038,1,7,Mst1r
Pask.7,0.004325288,-0.060710563,0.004,0.017,1,7,Pask
Tprn.7,0.004350779,0.041691167,0.014,0.006,1,7,Tprn
Smarca4.7,0.004368605,-0.127892581,0.149,0.187,1,7,Smarca4
Snrpb2.7,0.004374355,-0.108822465,0.139,0.176,1,7,Snrpb2
Blzf1.7,0.004391875,0.050075462,0.102,0.074,1,7,Blzf1
Saraf.7,0.004396724,0.087161418,0.304,0.259,1,7,Saraf
Lmo4.7,0.00439782,-0.17454091,0.201,0.242,1,7,Lmo4
Glis3.7,0.004408251,-0.062024491,0.026,0.048,1,7,Glis3
Tob2.7,0.004413828,-0.180530537,0.202,0.24,1,7,Tob2
Stom.7,0.004416436,-0.07366664,0.022,0.043,1,7,Stom
Aftph.7,0.004423285,-0.04093088,0.08,0.112,1,7,Aftph
Slc2a1.7,0.004426362,-0.095196836,0.035,0.058,1,7,Slc2a1
Gm6133.7,0.004435599,-0.05385165,0.055,0.083,1,7,Gm6133
Ephx2.7,0.004445069,-0.047150773,0.002,0.015,1,7,Ephx2
Fam219b.7,0.004460526,0.02018477,0.06,0.039,1,7,Fam219b
Sdc3.7,0.004463111,0.048330628,0.037,0.022,1,7,Sdc3
Gls2.7,0.004464232,0.011311289,0.01,0.004,1,7,Gls2
Ltc4s.7,0.00447668,-0.092081402,0.009,0.024,1,7,Ltc4s
Pdia6.7,0.0044846,-0.068994964,0.53,0.575,1,7,Pdia6
Eif2s2.7,0.004485953,-0.099268681,0.493,0.533,1,7,Eif2s2
Gm17300.7,0.004490514,0.030113805,0.025,0.013,1,7,Gm17300
Katnbl1.7,0.004491198,-0.07917222,0.034,0.057,1,7,Katnbl1
Rpa3.7,0.004505201,-0.123831507,0.097,0.129,1,7,Rpa3
Zfp383.7,0.004505382,0.028372088,0.036,0.021,1,7,Zfp383
Ptpn23.7,0.00451498,-0.058916961,0.042,0.068,1,7,Ptpn23
S100pbp.7,0.004518655,0.076946747,0.063,0.043,1,7,S100pbp
Wdfy1.7,0.004524582,-0.097841903,0.036,0.06,1,7,Wdfy1
Ier3.7,0.004527884,0.176093449,0.466,0.423,1,7,Ier3
Tjap1.7,0.004540947,0.074720914,0.062,0.041,1,7,Tjap1
Nme6.7,0.004544441,0.014411511,0.03,0.016,1,7,Nme6
Apln.7,0.004548735,-0.040426661,0.006,0.021,1,7,Apln
Chd7.7,0.004549584,-0.068727697,0,0.01,1,7,Chd7
Mrpl11.7,0.004561256,0.084174725,0.111,0.082,1,7,Mrpl11
Slc25a5.7,0.004569751,-0.167107764,0.37,0.409,1,7,Slc25a5
Zfp108.7,0.004571441,0.015428342,0.006,0.002,1,7,Zfp108
Kpnb1.7,0.004574232,-0.125266155,0.195,0.233,1,7,Kpnb1
Ets1.7,0.004577298,-0.096655973,0.042,0.067,1,7,Ets1
Gpi1.7,0.004583043,-0.151038283,0.194,0.232,1,7,Gpi1
Adra1b.7,0.004585717,-0.036336776,0.002,0.015,1,7,Adra1b
Wfikkn2.7,0.004587011,0.010954562,0.006,0.002,1,7,Wfikkn2
Zfp280d.7,0.00458824,0.041389473,0.108,0.079,1,7,Zfp280d
Scg2.7,0.004607845,-0.003584793,0.006,0.002,1,7,Scg2
Tfr2.7,0.004619629,0.043607393,0.016,0.007,1,7,Tfr2
Ptpru.7,0.004639506,0.067913718,0.015,0.007,1,7,Ptpru
Snap23.7,0.004643273,0.122274842,0.195,0.159,1,7,Snap23
Tmigd1.7,0.004654917,-0.055171433,0.001,0.012,1,7,Tmigd1
Rpia.7,0.004665929,-0.063309237,0.043,0.069,1,7,Rpia
Cenpa.7,0.004679047,-0.078918964,0.011,0.028,1,7,Cenpa
Zfp142.7,0.004680439,-0.037564157,0.007,0.022,1,7,Zfp142
Plbd2.7,0.004683326,0.085614654,0.176,0.141,1,7,Plbd2
Ptpn5.7,0.004688442,-0.046763822,0.002,0.014,1,7,Ptpn5
Cog7.7,0.004689884,-0.131213188,0.048,0.075,1,7,Cog7
Stk40.7,0.004719957,-0.095035504,0.065,0.094,1,7,Stk40
A530010F05Rik.7,0.004733837,-0.042208511,0.001,0.012,1,7,A530010F05Rik
Rcan1.7,0.00474027,-0.121160559,0.129,0.164,1,7,Rcan1
Mrpl17.7,0.004741135,0.103020423,0.22,0.18,1,7,Mrpl17
Stard3nl.7,0.004741541,-0.070074167,0.099,0.133,1,7,Stard3nl
Med12l.7,0.004748932,0.032757476,0.034,0.019,1,7,Med12l
Dnttip1.7,0.004759299,0.049008516,0.077,0.053,1,7,Dnttip1
Drp2.7,0.004768122,-0.131473105,0.006,0.02,1,7,Drp2
Gm42981.7,0.004793291,-0.035580001,0,0.01,1,7,Gm42981
Unc5b.7,0.004799417,0.077516633,0.02,0.01,1,7,Unc5b
Nol4l.7,0.004816301,0.041388329,0.012,0.005,1,7,Nol4l
Itpripl2.7,0.004823144,0.041920736,0.211,0.17,1,7,Itpripl2
Rap2b.7,0.004846522,-0.088401901,0.068,0.098,1,7,Rap2b
Ung.7,0.004849364,0.01301442,0.017,0.008,1,7,Ung
Dcaf6.7,0.004853489,0.082463103,0.161,0.127,1,7,Dcaf6
Lratd2.7,0.004868538,0.022094636,0.005,0.001,1,7,Lratd2
Pkp4.7,0.004871227,0.072569726,0.034,0.019,1,7,Pkp4
Spryd7.7,0.004873,-0.102447977,0.05,0.076,1,7,Spryd7
Il6st.7,0.004875088,-0.088701033,0.381,0.426,1,7,Il6st
Ecpas.7,0.004877116,-0.069206755,0.13,0.169,1,7,Ecpas
Pard3.7,0.004886673,-0.102712213,0.112,0.147,1,7,Pard3
Il17rd.7,0.004900452,0.063558099,0.055,0.035,1,7,Il17rd
Vbp1.7,0.004900724,-0.113341368,0.084,0.115,1,7,Vbp1
Zbtb24.7,0.004921972,0.048660085,0.041,0.025,1,7,Zbtb24
Cnmd.7,0.004926567,0.073064874,0.02,0.01,1,7,Cnmd
Hspd1.7,0.004927831,-0.152939128,0.311,0.35,1,7,Hspd1
Gm13750.7,0.004937107,0.003980968,0.005,0.001,1,7,Gm13750
Edn3.7,0.004937317,-0.107079824,0.002,0.014,1,7,Edn3
Ptpn9.7,0.004938861,-0.095898624,0.093,0.126,1,7,Ptpn9
Gm11963.7,0.004942038,0.007442603,0.005,0.001,1,7,Gm11963
Ndufs8.7,0.004954049,0.047716807,0.22,0.177,1,7,Ndufs8
Ankrd50.7,0.004963264,0.131971165,0.053,0.035,1,7,Ankrd50
Mical3.7,0.00499418,0.066573165,0.055,0.036,1,7,Mical3
Ankrd24.7,0.004996847,0.033661437,0.031,0.018,1,7,Ankrd24
Col4a4.7,0.005010877,-0.113503426,0.022,0.042,1,7,Col4a4
Vps54.7,0.005022173,-0.107359881,0.063,0.092,1,7,Vps54
Fasn.7,0.005030113,-0.108225555,0.072,0.101,1,7,Fasn
Nlrc5.7,0.005050252,-0.03362291,0,0.01,1,7,Nlrc5
Alms1.7,0.005058198,-0.044466539,0.012,0.029,1,7,Alms1
Tmem198b.7,0.005064432,-0.025117916,0.014,0.031,1,7,Tmem198b
Angpt1.7,0.005079261,-0.127665051,0.103,0.136,1,7,Angpt1
Rac3.7,0.005079757,0.025444106,0.051,0.033,1,7,Rac3
Epdr1.7,0.005087763,-0.113275106,0.107,0.14,1,7,Epdr1
Hs3st3b1.7,0.005104962,0.018007526,0.019,0.009,1,7,Hs3st3b1
Rp2.7,0.005105967,0.038451571,0.084,0.06,1,7,Rp2
Mdn1.7,0.005116569,-0.050885888,0.051,0.078,1,7,Mdn1
Fkbp5.7,0.00513169,-0.078429111,0.063,0.093,1,7,Fkbp5
Sort1.7,0.005171737,-0.074235177,0.004,0.016,1,7,Sort1
Snhg15.7,0.005176265,-0.135779585,0.056,0.082,1,7,Snhg15
Crk.7,0.005176392,-0.088362428,0.193,0.232,1,7,Crk
Susd2.7,0.005177685,-0.103453092,0.015,0.032,1,7,Susd2
Irf9.7,0.005194723,-0.100678068,0.108,0.144,1,7,Irf9
Gask1b.7,0.005205861,0.042156685,0.145,0.111,1,7,Gask1b
Ssbp3.7,0.005223073,-0.085882417,0.117,0.153,1,7,Ssbp3
Abat.7,0.005224725,0.05178519,0.032,0.018,1,7,Abat
Bmp8a.7,0.005231437,-0.039082707,0.002,0.014,1,7,Bmp8a
Hspb6.7,0.005278338,-0.039008066,0.021,0.011,1,7,Hspb6
Nras.7,0.005279296,-0.139770613,0.161,0.198,1,7,Nras
Mlana.7,0.005302661,-0.084830605,0.009,0.024,1,7,Mlana
Maged1.7,0.00532787,0.117041989,0.431,0.383,1,7,Maged1
Ttc19.7,0.005336583,-0.089526185,0.065,0.093,1,7,Ttc19
Mrvi1.7,0.005345529,-0.06996227,0.001,0.012,1,7,Mrvi1
Pi4ka.7,0.005346219,-0.099236298,0.046,0.071,1,7,Pi4ka
Dusp11.7,0.005363221,0.121123542,0.306,0.264,1,7,Dusp11
Eng.7,0.005366141,-0.098624994,0.062,0.091,1,7,Eng
Tnfaip8l3.7,0.00537466,0.012135427,0.012,0.005,1,7,Tnfaip8l3
Xkr6.7,0.005395345,0.026569614,0.012,0.005,1,7,Xkr6
Gm48207.7,0.005396222,-0.055913432,0.002,0.014,1,7,Gm48207
Tmem167b.7,0.005407714,0.013793189,0.065,0.043,1,7,Tmem167b
4632415L05Rik.7,0.005410162,0.061485714,0.071,0.049,1,7,4632415L05Rik
Gm16845.7,0.005435174,0.016291919,0.007,0.002,1,7,Gm16845
Clip1.7,0.005453735,-0.121786316,0.308,0.347,1,7,Clip1
Tnfrsf1a.7,0.005473155,-0.094768605,0.23,0.271,1,7,Tnfrsf1a
Zscan20.7,0.00548046,0.024383506,0.009,0.003,1,7,Zscan20
Sec13.7,0.005481131,0.155442119,0.335,0.296,1,7,Sec13
Cnksr3.7,0.005489775,0.027991136,0.026,0.014,1,7,Cnksr3
Ercc1.7,0.005491201,0.094322171,0.086,0.062,1,7,Ercc1
Nt5c3b.7,0.005495531,0.094774776,0.113,0.085,1,7,Nt5c3b
Dnmt3l.7,0.005502554,-0.026007942,0.001,0.012,1,7,Dnmt3l
Tstd2.7,0.005521694,0.042538784,0.036,0.021,1,7,Tstd2
Tspan12.7,0.00553263,-0.083107145,0.014,0.031,1,7,Tspan12
Dcaf7.7,0.005563071,-0.076413478,0.043,0.068,1,7,Dcaf7
Pef1.7,0.005587072,0.091047011,0.092,0.067,1,7,Pef1
Stam.7,0.00559685,-0.0867831,0.067,0.096,1,7,Stam
Trim56.7,0.005612936,-0.113534034,0.142,0.179,1,7,Trim56
Arl6ip5.7,0.005618958,0.137067721,0.252,0.214,1,7,Arl6ip5
Dhx32.7,0.005621392,0.041831056,0.063,0.043,1,7,Dhx32
Uqcr11.7,0.005622467,-0.134308342,0.344,0.389,1,7,Uqcr11
Lrmda.7,0.005622951,-0.044586376,0.007,0.022,1,7,Lrmda
Zfp820.7,0.005623135,-0.080146975,0.016,0.034,1,7,Zfp820
Smo.7,0.005642023,0.07211795,0.094,0.069,1,7,Smo
D16Ertd472e.7,0.005664856,-0.089356133,0.036,0.059,1,7,D16Ertd472e
Igdcc4.7,0.005676719,-0.065764176,0.061,0.089,1,7,Igdcc4
B3gnt3.7,0.005678116,-0.063665538,0.011,0.027,1,7,B3gnt3
Npepl1.7,0.005692677,-0.093456129,0.093,0.125,1,7,Npepl1
Prkd3.7,0.005717311,-0.136379186,0.094,0.126,1,7,Prkd3
Plekhg3.7,0.005741393,-0.091485637,0.043,0.068,1,7,Plekhg3
Ndc80.7,0.005755581,-0.024138599,0,0.009,1,7,Ndc80
Trir.7,0.005771234,-0.056009098,0.198,0.238,1,7,Trir
Satb2.7,0.005777561,0.016545517,0.01,0.004,1,7,Satb2
Atg16l1.7,0.005781586,-0.058557609,0.025,0.045,1,7,Atg16l1
Nr2f1.7,0.005785307,-0.07911681,0.017,0.036,1,7,Nr2f1
Ebp.7,0.005789673,0.075857466,0.17,0.136,1,7,Ebp
Krt36.7,0.005791928,-0.04084674,0.001,0.012,1,7,Krt36
Sdf2l1.7,0.005796868,-0.081552839,0.078,0.109,1,7,Sdf2l1
Hspa14.7,0.005798172,-0.101931429,0.071,0.1,1,7,Hspa14
Inka2.7,0.005805796,-0.071153732,0.002,0.014,1,7,Inka2
2810433D01Rik.7,0.005807068,0.055943864,0.017,0.008,1,7,2810433D01Rik
1700019L13Rik.7,0.005841952,0.028626353,0.015,0.007,1,7,1700019L13Rik
Ptprm.7,0.005844027,0.067243895,0.063,0.043,1,7,Ptprm
Dtna.7,0.005850135,-0.039279658,0.001,0.012,1,7,Dtna
Crcp.7,0.005871669,-0.101531524,0.053,0.08,1,7,Crcp
Slc16a12.7,0.005880457,-0.050770761,0.001,0.012,1,7,Slc16a12
Prkd1.7,0.005889617,0.019881791,0.034,0.02,1,7,Prkd1
Retsat.7,0.005900449,-0.06802128,0.016,0.034,1,7,Retsat
Actn3.7,0.005908241,-0.086430937,0,0.009,1,7,Actn3
Postn.7,0.005916131,0.314017893,0.476,0.612,1,7,Postn
Wdr54.7,0.005929423,0.061119776,0.025,0.013,1,7,Wdr54
Arf3.7,0.005945953,-0.111119226,0.061,0.088,1,7,Arf3
Edem1.7,0.00595321,-0.151112548,0.084,0.113,1,7,Edem1
Ctla2a.7,0.005965623,-0.140194108,0.006,0.02,1,7,Ctla2a
Dap.7,0.005981335,0.145450352,0.38,0.345,1,7,Dap
Ccm2.7,0.005998188,-0.058498948,0.089,0.122,1,7,Ccm2
Itpkb.7,0.006009874,0.047919857,0.075,0.052,1,7,Itpkb
Hspa12b.7,0.006017102,-0.072352706,0.017,0.035,1,7,Hspa12b
Pilrb2.7,0.006040169,-0.038102168,0.001,0.012,1,7,Pilrb2
Atp11a.7,0.006041005,-0.114351648,0.075,0.103,1,7,Atp11a
Mex3c.7,0.006064791,-0.11671909,0.052,0.078,1,7,Mex3c
Ankib1.7,0.006076144,-0.123007043,0.081,0.111,1,7,Ankib1
Qdpr.7,0.00610797,-0.1108404,0.068,0.097,1,7,Qdpr
Arv1.7,0.006138443,0.014405699,0.016,0.007,1,7,Arv1
Zfp707.7,0.006154974,0.005824646,0.014,0.006,1,7,Zfp707
Wasf3.7,0.006160434,-0.052224462,0.006,0.02,1,7,Wasf3
Csnk2a3.7,0.006165065,0.078857913,0.101,0.074,1,7,Csnk2a3
Slc9a1.7,0.006165748,-0.058558565,0.045,0.069,1,7,Slc9a1
Lrp5.7,0.00618686,0.052112377,0.056,0.037,1,7,Lrp5
Arf6.7,0.006194922,-0.107730495,0.109,0.142,1,7,Arf6
Psmd5.7,0.006201745,0.091763645,0.106,0.078,1,7,Psmd5
Gpr1.7,0.006210692,-0.04146639,0.001,0.012,1,7,Gpr1
Serpinb9b.7,0.006226023,-0.03008439,0,0.009,1,7,Serpinb9b
Uggt1.7,0.006239539,-0.079257371,0.099,0.132,1,7,Uggt1
Znfx1.7,0.006243014,-0.037354801,0.03,0.051,1,7,Znfx1
9930021J03Rik.7,0.006256309,-0.077009948,0.108,0.142,1,7,9930021J03Rik
Drap1.7,0.006263652,-0.120358037,0.291,0.334,1,7,Drap1
Opa3.7,0.006267883,-0.106521309,0.042,0.066,1,7,Opa3
Gm10557.7,0.006275968,0.010761,0.027,0.015,1,7,Gm10557
Tlr4.7,0.006300533,-0.066017389,0.029,0.05,1,7,Tlr4
Naf1.7,0.006325352,-0.092348683,0.061,0.088,1,7,Naf1
Rer1.7,0.006325842,0.127335796,0.359,0.319,1,7,Rer1
Ogdh.7,0.006327774,-0.082244205,0.117,0.151,1,7,Ogdh
St8sia2.7,0.006347326,0.02463455,0.009,0.003,1,7,St8sia2
Copb2.7,0.006355606,0.113075072,0.373,0.335,1,7,Copb2
Gpr89.7,0.006357528,0.105013359,0.066,0.045,1,7,Gpr89
Ccdc114.7,0.006365105,0.044810843,0.019,0.009,1,7,Ccdc114
Efhb.7,0.006389447,-0.047459003,0.004,0.016,1,7,Efhb
Nol3.7,0.006391217,0.022029945,0.043,0.027,1,7,Nol3
A430090L17Rik.7,0.006391375,-0.032536143,0,0.009,1,7,A430090L17Rik
Rasgef1a.7,0.006391375,-0.041216741,0,0.009,1,7,Rasgef1a
Sigmar1.7,0.006393318,-0.091687644,0.108,0.141,1,7,Sigmar1
Hspa12a.7,0.006397926,-0.123395979,0.042,0.066,1,7,Hspa12a
Fut8.7,0.006412419,0.105534457,0.113,0.086,1,7,Fut8
Rbm4b.7,0.006455878,-0.094574109,0.04,0.063,1,7,Rbm4b
Gm30075.7,0.00646509,-0.039707294,0.001,0.012,1,7,Gm30075
Zfp949.7,0.006473875,0.037097587,0.035,0.021,1,7,Zfp949
